ID,jaccard_fl,jaccard_flash,tarantula_fl,tarantula_flash,ochiai_fl,ochiai_flash,dstar_fl,dstar_flash
closure48,0.843141405588,0.37849280271,0.845046570703,0.380186282811,0.843564775614,0.378916172735,0.843141405588,0.37849280271
closure49,0.843206219919,0.357460199926,0.851536467975,0.364494631618,0.840244353943,0.356164383562,0.83691225472,0.35338763421
closure50,0.973825743994,0.609896020079,0.97310864109,0.609178917175,0.970957332377,0.604876299749,0.970957332377,0.605234851201
closure51,0.924762600438,0.596785975164,0.929145361578,0.601168736304,0.924762600438,0.596785975164,0.924762600438,0.596785975164
closure52,0.914760914761,0.569646569647,0.918918918919,0.573804573805,0.914760914761,0.569646569647,0.914760914761,0.569646569647
closure53,0.975149418056,0.588235294118,0.977351368355,0.590122680088,0.976093111041,0.588549858446,0.975149418056,0.588235294118
closure54,0.80583501006,0.316398390342,0.807008718981,0.31857813548,0.800301810865,0.315057008719,0.801643192488,0.315224681422
closure55,0.977325775258,0.621540513505,0.978992997666,0.623541180393,0.977992664221,0.622207402467,0.977325775258,0.621540513505
closure56,0.903280067283,0.59377628259,0.908326324643,0.597981497056,0.904121110177,0.59377628259,0.903280067283,0.59377628259
closure57,0.912559618442,0.58346581876,0.918124006359,0.589030206677,0.912559618442,0.58346581876,0.912559618442,0.58346581876
closure58,0.971648440664,0.636695018226,0.973268529769,0.638315107331,0.971648440664,0.636695018226,0.971648440664,0.636695018226
closure59,0.87459658829,0.390387275242,0.879207007838,0.393153526971,0.876210235131,0.390848317197,0.87459658829,0.390387275242
closure60,0.897096608428,0.428442959918,0.897867420349,0.429856115108,0.894912641316,0.427672147996,0.895169578623,0.427415210689
closure61,0.894136166863,0.517119244392,0.8968909878,0.519480519481,0.894136166863,0.517119244392,0.894529712712,0.51751279024
closure62,0.788732394366,0.295774647887,0.816901408451,0.30985915493,0.788732394366,0.295774647887,0.788732394366,0.295774647887
closure63,0.788732394366,0.295774647887,0.816901408451,0.30985915493,0.788732394366,0.295774647887,0.788732394366,0.295774647887
closure64,0.893638170974,0.453280318091,0.898111332008,0.456262425447,0.894300861498,0.453445990722,0.893638170974,0.453280318091
